,title,is_popular
4347,Supporters of Italy's 5-Star Movement back plan for coalition government with rival Democrats in online vote,0
4348,New single pill combines blood pressure and cholesterol medicines,1
4349,Here's Every Military Construction Project in the U.S. Being Pushed Back to Fund Trump's Border Wall,1
4350,Evacuees safely arrive in Florida after leaving Dorian-ravaged Bahamas - CNN Video,1
4351,Hong Kong police shoot teen as protest violence escalates,1
4352,Why Climate Deniers Hate Activists So Much: Guilt,1
4353,"UK PM Johnson's suspension of parliament is an abuse of power, court hears",1
4354,8 killed in latest attack targeting school children in China,0
4355,Charleston mayor on the triple threat his city is facing from Hurricane Dorian,0
4356,Johnson rejects leaks over Irish border plan,1
4357,Leus du Plooy: Derbyshire batsman signs new contract until 2022,0
4358,Meet the hurricane hunters who fly into Dorian's eye,0
4359,Black candidate reportedly targeted by racist threats,1
4360,"Man loses 5 family members in boat fire: ""Complete nightmare""",0
4361,Dana Bash: This is why what Trump said was so stunning - CNN Video,1
4362,U.S. judge says opioid litigation can proceed toward trial,0
4363,'Staggering' death toll feared in Bahamas after Dorian's destruction,1
4364,South Africa tries to contain 'Afrophobia' fallout as riots upstage summit,1
4365,Dare We Dream of the End of the G.O.P.?,0
4366,Undeniable climate crisis facts (2018) - CNN Video,1
4367,Brexit: Boris Johnson's brother resigns as Tory minister and MP,0
4368,Carr: Burfict's 'heart is broken' by suspension,1
4369,"King: If you haven't read complaint by now, get another job - CNN Video",1
4370,Boris Johnson seeks to ditch UK pledges to EU on future relations,0
4371,Dawn Meats granted leave to serve committal to prison notices against 18 protesters,0
4372,Mitch McConnell Says He'd Follow Trump on Gun Control Legislation: 'I'd Be Happy to Put it on The Floor',1
4373,Melania Trump Reminded of Migrant Kids in 'Cages' While Promoting 'Be Best' on First Day of School,0
4374,H&M halts leather purchases from Brazil due to Amazon wildfires,0
4375,‘When will it stop?’ Priest urges end to Drogheda feud at funeral,1
4376,Trump broke his oath of office in asking China to probe Biden: Schiff,1
4377,Scarlett Johansson defends Woody Allen,0
4378,Louisiana man spent 17 years behind bars after faulty eyewitness testimony,1
4379,Small Business Hiring Increases in August - The Wall Street Journal,0
4380,"9/11-related cancers killed 15 police officers in 2018, while 52 officers were shot and killed in the line of duty, report says",1
4381,"On TV, You Can Go Home Again. But It’s Weird.",0
4382,"Lil Nas X on his journey to ""Old Town Road""",1
4383,"Trade Uncertainty Likely to Cut U.S. Growth by More Than 1%, Fed Research Says",1
4384,Source: LSU RB Lanard Fournette leaves team,1
4385,This poll number proves how powerful Trump's misinformation machine really is,1
4386,Trump ratchets up anti-impeachment rhetoric as troubles mount,1
4387,"Ireland ‘not good EU citizen,’ says economist Joseph Stiglitz",1
4388,"Photos show the destruction Hurricane Dorian has caused in the Bahamas from a punishing storm surge, up to 30 inches of rain, and 185 mph winds",1
4389,GM will use Google to power future infotainment systems,0
4390,"Oklahoma Man Hurls Cupcake From Car and Hits Driver in the Face, Gets Charged With Assault",0
4391,Facebook hints at hiding 'likes',0
4392,These are the Republicans who are against Trump and for impeachment,1
4393,Amazon.com apologizes for shipping Atwood novel early,0
4394,Analysis: 1 quote that explains the 2020 Democratic primary,0
4395,The heads of recruiting at Salesforce and Facebook have both told us that ‘best day' questions are frequently asked in interviews. Here's how to answer them.,1
4396,Factbox: U.S. stocks to watch as Hurricane Dorian threatens East Coast,0
4397,Dems slam Pence for staying at Trump's Ireland club,0
4398,Jim Carrey Says What Osama Bin Laden Did Was Terrible but 'He Doesn't Hold a Candle to Mitch McConnell',0
4399,MGM Agrees to Pay Up to $800 Million to Victims of 2017 Las Vegas Massacre,1
4400,These were the most delayed airports in the US this summer,0
4401,Khashoggi to Aramco attacks: Saudi 'Vision 2030' clouded by risks,1
4402,US woman charged with human trafficking after allegedly trying to smuggle infant out of Philippines,0
4403,India says landline phone service fully restored in Kashmir,0
4404,"82-Year-Old Slipped by Doormen to Steal $400,000 in Jewelry, Police Say",0
4405,Saudi princess sentenced for plumber kidnapping,1
4406,Trump shows ‘altered’ hurricane map after warning of threat to Alabama,0
4407,10 underrated 2020 NFL draft prospects you should know,1
4408,Whistleblower report complains of White House cover-up on Trump-Ukraine scandal,1
4409,Terry Bradshaw says he 'can't stand' guys like AB,1
4410,"Jacked-up prices for laptops and smartwatches, disrupted supply chains — how 6 top tech companies and their consumers are impacted by Trump's latest tariffs on China",0
4411,Samsung to Launch Smartphone Meant to Make Blockchain Friendlier,0
4412,"‘I Put My Own Life on Hold’: Adult Children on the Pain, and Joy, of Caring for Elderly Parents",0
4413,NY schools first to have 'red flag' petition power on guns,1
4414,Afghanistan: Explosion rocks diplomatic area of Kabul,1
4415,"Nie Yuanzi, Whose Poster Fanned Cultural Revolution, Dies at 98",0
4416,Elizabeth Warren: Where Trump is right now is a nightmare  - CNN Video,1
4417,Judge blocks California law aimed at President Trump's tax returns,1
4418,Embattled Facebook CEO Zuckerberg seeks to mend fences in Washington,1
4419,"'It: Chapter Two' manages to entertain for nearly 3 hours and will be a huge box-office hit, but can feel too familiar",0
4420,"How the Swiss Army knife factory makes 45,000 pocket knives per day",0
4421,"WWE Monday Night RAW Live Results: New Episode of Firefly Fun House Announced, King of the Ring Tournament Continues",0
4422,"Exclusive: Two Afghanistan Veterans, Would-Be Gun Runners, Take Plea on Federal Charge",1
4423,Coastal flooding a ‘certainty’ when Storm Lorenzo makes landfall on Thursday,1
4424,Watch Boris Johnson's unusual insult,0
4425,Netflix job openings show it's staffing up in roles from designing for interactive shows like 'Bandersnatch' to production finance (NFLX),0
4426,"Fact check: Trump invented imaginary CNN studio, made 58 other false claims last week",1
4427,Trump’s Rocky Relationship With Intelligence Community Worsened With Whistleblower Complaint,1
4428,"Medication abortion reversal is ""devoid of scientific support,"" judge rules in North Dakota today",1
4429,Mark Zuckerberg calls negative Facebook moderator reports overdramatic,1
4430,A New Mexico restaurant sells tacos and burritos with names like 'The Wall' and 'Lock Her Up'. It's run by an immigrant,0
4431,US airline sabotage mechanic 'may have IS links',1
4432,Trump's Nickelback meme removed from Twitter over copyright complaint,1
4433,A terrifying new animation shows how 1 'tactical' nuclear weapon could trigger a US-Russia war that kills 34 million people in 5 hours,1
4434,"Facebook, in Fresh Blow in Europe, Must Remove More Content if Ordered",1
4435,"Caroline Calloway's story is a Fyre Festival-like drama playing out in real time, and we can't stop paying attention to see how far it goes (FB)",1
4436,Parents Paid to Open College Doors. Now They’re Spending to Limit Prison Time.,1
4437,Steve Smith reaches 200 against England at Old Trafford,0
4438,9/4/19: CBSN Evening News,0
4439,Detective and businessman charged over alleged garda corruption,0
4440,Brexit turmoil is bashing the pound again,0
4441,Yeovil Town v Sutton United,0
4442,Spider-Man will stay in the Marvel Cinematic Universe,1
4443,"Hurricane Dorian survivor on Abaco Islands: ""There was nothing left""",0
4444,Amazon's Jeff Bezos promises climate-change action,1
4445,Porsche Taycan finally revealed ahead of big show debut,0
4446,The Hospital Treated These Patients. Then It Sued Them.,1
4447,Robert Pattinson was blanking 'furious' over Batman leak,0
4448,"U.S.-China trade talks scheduled for October, Beijing says",0
4449,Pit bull dies of snake bites while protecting Florida boys,1
4450,Leader of the House of Commons told to 'sit up',0
4451,Live updates: Trump's impeachment inquiry  - CNNPolitics,1
4452,Eleven more women accuse tenor Placido Domingo of sexual misconduct,0
4453,An Irish sex comedy? Thank You Come Again,0
4454,Trump had a staffer follow him around in a golf cart to give him updates on Hurricane Dorian at his Virginia golf course,0
4455,Subscriber Only: Kevin McStay: Dublin should make history with two or three points to spare,1
4456,Ariana Grande says Forever 21 'stole' name in lawsuit,0
4457,"Lil Nas X on his journey to ""Old Town Road""",1
4458,Welcome to San Diego: Don’t mind the scooters,0
4459,"Survey: Businesses added 195,000 jobs in August",0
4460,Drinking This Much Coffee Could Protect Against Gallstones,0
4461,Woman convicted in texting suicide case seeks parole,1
4462,'I'm all for the battle' with Steve Smith- Jofra Archer,0
4463,"9/15: Adam Schiff, Ilhan Omar, Ken Cuccinelli",1
4464,Justice Department nears prosecution of ex-FBI official McCabe: sources,1
4465,"House panel to discuss Big Tech's impact on privacy, antitrust",0
4466,Top Trump Mideast peace envoy to step down,0
4467,U.S. House defeats Republican measure disapproving of impeachment inquiry,1
4468,Subscriber Only: ‘My Irish fiance thinks my family and I are bigots’,1
4469,CNN's Anderson Cooper Says Trump Is Too Busy Golfing and Tweeting Critics to Follow Hurricane Dorian: 'He's Monitoring the Debra Messing Situation',0
4470,Adam Neumann’s fall shows how going public can crush a startup CEO,1
4471,Parents on Twitter are sharing the emotional ways they're dealing with their kids' first day of school,0
4472,Pantomime villain Medvedev fueled by New York hate,0
4473,How Susan Sontag Influenced Patti Smith’s Reading Life,0
4474,Pakistan arrests protesters after pro-independence Kashmir rally,1
4475,High-Dose Opioid Pills Helped Fuel Purdue Pharma’s Growth,1
4476,Meghan's fashion range to launch next week,0
4477,Schools take steps to protect students in light of shootings,0
4478,Anger and defiance mark one month of Kashmir siege,0
4479,Ex-Tesla employees reveal what it's like to work with Elon Musk,1
4480,What is 'Ghost Adventures: Serial Killer Spirits'? Everything We Know About October Special Episodes,0
4481,A new solar-power device can turn salt water into clean drinking water and produce electricity at the same time,0
4482,Wisconsin Mother Shot Dead in Front of Son by Road Rage Driver After Driving Lesson Crash,0
4483,Strictly Come Dancing: who are the contestants and who’s going to win?,0
4484,Facebook launches dating service in U.S,0
4485,Bank of Ireland pulls bond sale amid Brexit jitters,0
4486,Taiwan bridge collapses on fishing vessels,1
4487,No One Wants to Hire the Fired Wells Fargo Branch Staffers,1
4488,2019/09/03 16:00 GMT,0
4489,What to Know as N.Y.C. Goes Back to School,0
4490,What was the UK's song of the summer? This massive data dump reveals all,0
4491,Brexit Live Updates: Battles Over Deadlines and a General Election,1
4492,Microsoft Surface Duo is an Android smartphone releasing in 2020,1
4493,Walmart ends all handgun ammunition sales and asks customers not to carry guns into stores,1
4494,GM now has more workers in China than UAW employees in the U.S.,1
4495,Korean golfer won't appeal ban for flipped bird,1
4496,Spider-Man will stay in the Marvel Cinematic Universe,1
4497,"Drugs worth €107,000 found after man searched in Cork train station",0
4498,U.S. 30-year mortgage rates hit lowest since Oct 2016 - Freddie Mac,0
4499,UK: Suicide rates surge 11.8% in a single year,0
4500,"Squirrels listen in on bird chatter to decide if they're safe, and that's scientifically significant",0
4501,Why Your Used Shirts Are Destined for the Dump and Not the Recycling Center,1
4502,"House panel to discuss Big Tech's impact on privacy, antitrust",0
4503,Of Fledglings and Freshmen,0
4504,Madagascar forest destruction wiping out humans' tiniest relative,1
4505,"15 celebrity-owned liquor brands, ranked by the price of a bottle",0
4506,"At least 25 dead in California boat fire: ""You can only imagine the horror""",0
4507,US entry ban for Romanian politician imprisoned for graft,0
4508,MGM Resorts Reaches Settlement in 2017 Las Vegas Mass Shooting,1
4509,Joe Biden scrambles to defend his climate record at 7-hour CNN town hall,0
4510,Boy who lost everything in fire gets surprise from classmates,1
4511,Falcons RB swaps number to honor slain brother,1
4512,Trump broke his oath of office in asking China to probe Biden: Schiff,1
